id,name,slug,party_key,party_label,chamber,constituency,photo_url,source_url,active,review_status
dep-198-radu-dinel-miruta,Radu-Dinel Miruţă,radu-dinel-miruta,USR,USR,Camera Deputatilor,circumscriptia electorala nr.20 GORJ,/photos/portraits/dep-198-radu-dinel-miruta.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=198&cam=2&leg=2024,true,approved
dep-205-radu-marin-moisin,Radu-Marin Moisin,radu-marin-moisin,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.13 CLUJ,/photos/portraits/dep-205-radu-marin-moisin.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=205&cam=2&leg=2024,true,approved
dep-151-radu-mihail-ionescu,Radu-Mihail Ionescu,radu-mihail-ionescu,NEAFILIATI,Neafiliati,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-151-radu-mihail-ionescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=151&cam=2&leg=2024,true,approved
dep-189-radu-nicolae-mihaiu,Radu-Nicolae Mihaiu,radu-nicolae-mihaiu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-189-radu-nicolae-mihaiu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=189&cam=2&leg=2024,true,approved
dep-101-raisa-enachi,Raisa Enachi,raisa-enachi,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.39 VASLUI,/photos/portraits/dep-101-raisa-enachi.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=101&cam=2&leg=2024,true,approved
dep-308-raluca-turcan,Raluca Turcan,raluca-turcan,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.34 SIBIU,/photos/portraits/dep-308-raluca-turcan.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=308&cam=2&leg=2024,true,approved
dep-173-ramona-lovin,Ramona Lovin,ramona-lovin,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.43 - Circumscriptia electorala pentru cetatenii români cu domiciliul în afara tarii,/photos/portraits/dep-173-ramona-lovin.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=173&cam=2&leg=2024,true,approved
dep-38-ramona-ioana-bruynseels,Ramona-Ioana Bruynseels,ramona-ioana-bruynseels,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.13 CLUJ,/photos/portraits/dep-38-ramona-ioana-bruynseels.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=38&cam=2&leg=2024,true,approved
dep-259-razvan-sorin-prisca,Răzvan Sorin Prişcă,razvan-sorin-prisca,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-259-razvan-sorin-prisca.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=259&cam=2&leg=2024,true,approved
dep-61-razvan-iulian-ciortea,Răzvan-Iulian Ciortea,razvan-iulian-ciortea,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.13 CLUJ,/photos/portraits/dep-61-razvan-iulian-ciortea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=61&cam=2&leg=2024,true,approved
dep-55-razvan-mirel-chirita,Răzvan-Mirel Chiriţă,razvan-mirel-chirita,POT,POT,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-55-razvan-mirel-chirita.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=55&cam=2&leg=2024,true,approved
dep-49-razvan-olimpiu-cadar,Răzvan-Olimpiu Cadar,razvan-olimpiu-cadar,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.2 ARAD,/photos/portraits/dep-49-razvan-olimpiu-cadar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=49&cam=2&leg=2024,true,approved
dep-168-remus-gabriel-lapusan,Remus-Gabriel Lăpuşan,remus-gabriel-lapusan,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.13 CLUJ,/photos/portraits/dep-168-remus-gabriel-lapusan.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=168&cam=2&leg=2024,true,approved
dep-191-remus-gabriel-mihalcea,Remus-Gabriel Mihalcea,remus-gabriel-mihalcea,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.3 ARGEŞ,/photos/portraits/dep-191-remus-gabriel-mihalcea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=191&cam=2&leg=2024,true,approved
dep-5-robert-alecu,Robert Alecu,robert-alecu,NEAFILIATI,Neafiliati,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-5-robert-alecu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=5&cam=2&leg=2024,true,approved
dep-278-robert-ionatan-sighiartau,Robert-Ionatan Sighiartău,robert-ionatan-sighiartau,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.6 BISTRIŢA-NĂSĂUD,/photos/portraits/dep-278-robert-ionatan-sighiartau.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=278&cam=2&leg=2024,true,approved
dep-219-rodica-nassar,Rodica Nassar,rodica-nassar,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-219-rodica-nassar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=219&cam=2&leg=2024,true,approved
dep-246-rodica-plopeanu,Rodica Plopeanu,rodica-plopeanu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.10 BUZĂU,/photos/portraits/dep-246-rodica-plopeanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=246&cam=2&leg=2024,true,approved
dep-174-romeo-daniel-lungu,Romeo-Daniel Lungu,romeo-daniel-lungu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.10 BUZĂU,/photos/portraits/dep-174-romeo-daniel-lungu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=174&cam=2&leg=2024,true,approved
dep-14-romica-andrei-baciu,Romică-Andrei Baciu,romica-andrei-baciu,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-14-romica-andrei-baciu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=14&cam=2&leg=2024,true,approved
dep-28-rozalia-ibolya-biro,Rozália-Ibolya Biró,rozalia-ibolya-biro,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.5 BIHOR,/photos/portraits/dep-28-rozalia-ibolya-biro.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=28&cam=2&leg=2024,true,approved
dep-188-samuel-virgil-miclau,Samuel-Virgil Miclău,samuel-virgil-miclau,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.11 CARAŞ-SEVERIN,/photos/portraits/dep-188-samuel-virgil-miclau.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=188&cam=2&leg=2024,true,approved
dep-25-sandor-bende,Sándor Bende,sandor-bende,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.21 HARGHITA,/photos/portraits/dep-25-sandor-bende.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=25&cam=2&leg=2024,true,approved
dep-265-sebastian-raducanu,Sebastian Răducanu,sebastian-raducanu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.37 TIMIŞ,/photos/portraits/dep-265-sebastian-raducanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=265&cam=2&leg=2024,true,approved
dep-164-sebastian-andrei-kroncsis,Sebastian-Andrei Kroncsiş,sebastian-andrei-kroncsis,POT,POT,Camera Deputatilor,circumscriptia electorala nr.34 SIBIU,/photos/portraits/dep-164-sebastian-andrei-kroncsis.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=164&cam=2&leg=2024,true,approved
dep-46-sebastian-ioan-burduja,Sebastian-Ioan Burduja,sebastian-ioan-burduja,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-46-sebastian-ioan-burduja.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=46&cam=2&leg=2024,true,approved
dep-273-sebastian-mihai-rusu,Sebastian-Mihai Rusu,sebastian-mihai-rusu,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.8 BRAŞOV,/photos/portraits/dep-273-sebastian-mihai-rusu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=273&cam=2&leg=2024,true,approved
dep-183-sergiu-lucian-matei,Sergiu-Lucian Matei,sergiu-lucian-matei,POT,POT,Camera Deputatilor,circumscriptia electorala nr.25 ILFOV,/photos/portraits/dep-183-sergiu-lucian-matei.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=183&cam=2&leg=2024,true,approved
dep-76-sergiu-mircea-constantinescu,Sergiu-Mircea Constantinescu,sergiu-mircea-constantinescu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.38 TULCEA,/photos/portraits/dep-76-sergiu-mircea-constantinescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=76&cam=2&leg=2024,true,approved
dep-192-silvia-claudia-mihalcea,Silvia-Claudia Mihalcea,silvia-claudia-mihalcea,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.11 CARAŞ-SEVERIN,/photos/portraits/dep-192-silvia-claudia-mihalcea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=192&cam=2&leg=2024,true,approved
dep-105-silviu-feodor,Silviu Feodor,silviu-feodor,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-105-silviu-feodor.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=105&cam=2&leg=2024,true,approved
dep-322-silviu-vexler,Silviu Vexler,silviu-vexler,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-322-silviu-vexler.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=322&cam=2&leg=2024,true,approved
dep-230-silviu-florin-oancea,Silviu-Florin Oancea,silviu-florin-oancea,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.23 IALOMIŢA,/photos/portraits/dep-230-silviu-florin-oancea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=230&cam=2&leg=2024,true,approved
dep-136-silviu-octavian-gurlui,Silviu-Octavian Gurlui,silviu-octavian-gurlui,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-136-silviu-octavian-gurlui.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=136&cam=2&leg=2024,true,approved
dep-240-silviu-titus-paunescu,Silviu-Titus Păunescu,silviu-titus-paunescu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-240-silviu-titus-paunescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=240&cam=2&leg=2024,true,approved
dep-40-simona-bucura-oprescu,Simona Bucura-Oprescu,simona-bucura-oprescu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.3 ARGEŞ,/photos/portraits/dep-40-simona-bucura-oprescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=40&cam=2&leg=2024,true,approved
dep-175-simona-elena-macovei-ilie,Simona-Elena Macovei Ilie,simona-elena-macovei-ilie,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-175-simona-elena-macovei-ilie.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=175&cam=2&leg=2024,true,approved
dep-244-simona-geanina-pistru-popa,Simona-Geanina Pistru-Popa,simona-geanina-pistru-popa,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.2 ARAD,/photos/portraits/dep-244-simona-geanina-pistru-popa.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=244&cam=2&leg=2024,true,approved
dep-332-sorin-nacuta,Sorin Năcuţă,sorin-nacuta,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-332-sorin-nacuta.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=332&cam=2&leg=2024,true,approved
dep-231-sorin-george-oltenasu,Sorin-George Oltenaşu,sorin-george-oltenasu,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.23 IALOMIŢA,/photos/portraits/dep-231-sorin-george-oltenasu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=231&cam=2&leg=2024,true,approved
dep-131-sorin-mihai-grindeanu,Sorin-Mihai Grindeanu,sorin-mihai-grindeanu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.37 TIMIŞ,/photos/portraits/dep-131-sorin-mihai-grindeanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=131&cam=2&leg=2024,true,approved
dep-210-sorin-titus-muncaciu,Sorin-Titus Muncaciu,sorin-titus-muncaciu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.10 BUZĂU,/photos/portraits/dep-210-sorin-titus-muncaciu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=210&cam=2&leg=2024,true,approved
dep-149-stelian-cristian-ion,Stelian-Cristian Ion,stelian-cristian-ion,USR,USR,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-149-stelian-cristian-ion.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=149&cam=2&leg=2024,true,approved
dep-217-szabolcs-nagy,Szabolcs Nagy,szabolcs-nagy,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.32 SATU-MARE,/photos/portraits/dep-217-szabolcs-nagy.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=217&cam=2&leg=2024,true,approved
dep-37-stefan-bouda,Ştefan Bouda,stefan-bouda,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-37-stefan-bouda.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=37&cam=2&leg=2024,true,approved
dep-299-stefan-tanasa,Ştefan Tanasă,stefan-tanasa,USR,USR,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-299-stefan-tanasa.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=299&cam=2&leg=2024,true,approved
dep-310-stefan-tinta,Ştefan Ţintă,stefan-tinta,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.23 IALOMIŢA,/photos/portraits/dep-310-stefan-tinta.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=310&cam=2&leg=2024,true,approved
dep-22-stefan-alexandru-baisanu,Ştefan-Alexandru Băişanu,stefan-alexandru-baisanu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.35 SUCEAVA,/photos/portraits/dep-22-stefan-alexandru-baisanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=22&cam=2&leg=2024,true,approved
dep-288-stefan-bucur-stoica,Ştefan-Bucur Stoica,stefan-bucur-stoica,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.17 DOLJ,/photos/portraits/dep-288-stefan-bucur-stoica.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=288&cam=2&leg=2024,true,approved
dep-172-stefan-iulian-lorincz,Ştefan-Iulian Lőrincz,stefan-iulian-lorincz,USR,USR,Camera Deputatilor,circumscriptia electorala nr.43 - Circumscriptia electorala pentru cetatenii români cu domiciliul în afara tarii,/photos/portraits/dep-172-stefan-iulian-lorincz.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=172&cam=2&leg=2024,true,approved
dep-254-stefan-ovidiu-popa,Ştefan-Ovidiu Popa,stefan-ovidiu-popa,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.40 VÂLCEA,/photos/portraits/dep-254-stefan-ovidiu-popa.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=254&cam=2&leg=2024,true,approved
dep-13-stefanita-alin-avramescu,Ştefăniţă-Alin Avrămescu,stefanita-alin-avramescu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.31 PRAHOVA,/photos/portraits/dep-13-stefanita-alin-avramescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=13&cam=2&leg=2024,true,approved
dep-167-teodor-lazar,Teodor Lazăr,teodor-lazar,USR,USR,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-167-teodor-lazar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=167&cam=2&leg=2024,true,approved
dep-20-tiberiu-claudiu-barstan,Tiberiu-Claudiu Barstan,tiberiu-claudiu-barstan,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.22 HUNEDOARA,/photos/portraits/dep-20-tiberiu-claudiu-barstan.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=20&cam=2&leg=2024,true,approved
dep-35-tiberiu-nicolae-bosutar,Tiberiu-Nicolae Boşutar,tiberiu-nicolae-bosutar,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.6 BISTRIŢA-NĂSĂUD,/photos/portraits/dep-35-tiberiu-nicolae-bosutar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=35&cam=2&leg=2024,true,approved
dep-152-tudor-ionescu,Tudor Ionescu,tudor-ionescu,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.3 ARGEŞ,/photos/portraits/dep-152-tudor-ionescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=152&cam=2&leg=2024,true,approved
dep-211-valeriu-munteanu,Valeriu Munteanu,valeriu-munteanu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.16 DÂMBOVIŢA,/photos/portraits/dep-211-valeriu-munteanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=211&cam=2&leg=2024,true,approved
dep-6-varol-amet,Varol Amet,varol-amet,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-6-varol-amet.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=6&cam=2&leg=2024,true,approved
dep-233-varujan-pambuccian,Varujan Pambuccian,varujan-pambuccian,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-233-varujan-pambuccian.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=233&cam=2&leg=2024,true,approved
dep-41-vasile-budaca,Vasile Budacă,vasile-budaca,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-41-vasile-budaca.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=41&cam=2&leg=2024,true,approved
dep-218-vasile-nagy,Vasile Nagy,vasile-nagy,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.2 ARAD,/photos/portraits/dep-218-vasile-nagy.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=218&cam=2&leg=2024,true,approved
dep-290-vasile-daniel-suciu,Vasile-Daniel Suciu,vasile-daniel-suciu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.6 BISTRIŢA-NĂSĂUD,/photos/portraits/dep-290-vasile-daniel-suciu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=290&cam=2&leg=2024,true,approved
dep-319-verginia-vedinas,Verginia Vedinaş,verginia-vedinas,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.41 VRANCEA,/photos/portraits/dep-319-verginia-vedinas.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=319&cam=2&leg=2024,true,approved
dep-134-veronica-grosu,Veronica Grosu,veronica-grosu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.35 SUCEAVA,/photos/portraits/dep-134-veronica-grosu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=134&cam=2&leg=2024,true,approved
dep-283-vetuta-stanescu,Vetuţa Stănescu,vetuta-stanescu,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.22 HUNEDOARA,/photos/portraits/dep-283-vetuta-stanescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=283&cam=2&leg=2024,true,approved
dep-248-victor-viorel-ponta,Victor-Viorel Ponta,victor-viorel-ponta,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.16 DÂMBOVIŢA,/photos/portraits/dep-248-victor-viorel-ponta.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=248&cam=2&leg=2024,true,approved
dep-275-viorica-sandu,Viorica Sandu,viorica-sandu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.18 GALAŢI,/photos/portraits/dep-275-viorica-sandu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=275&cam=2&leg=2024,true,approved
dep-54-virgil-alin-chirila,Virgil Alin Chirilă,virgil-alin-chirila,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.27 MEHEDINŢI,/photos/portraits/dep-54-virgil-alin-chirila.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=54&cam=2&leg=2024,true,approved
dep-323-vlad-andrei-vidra,Vlad-Andrei Vidra,vlad-andrei-vidra,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.5 BIHOR,/photos/portraits/dep-323-vlad-andrei-vidra.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=323&cam=2&leg=2024,true,approved
dep-95-vlad-florentin-drinceanu,Vlad-Florentin Drinceanu,vlad-florentin-drinceanu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.36 TELEORMAN,/photos/portraits/dep-95-vlad-florentin-drinceanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=95&cam=2&leg=2024,true,approved
dep-293-vlad-ioan-sendroiu,Vlad-Ioan Şendroiu,vlad-ioan-sendroiu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.37 TIMIŞ,/photos/portraits/dep-293-vlad-ioan-sendroiu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=293&cam=2&leg=2024,true,approved
dep-326-voicu-vuscan,Voicu Vuşcan,voicu-vuscan,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.1 ALBA,/photos/portraits/dep-326-voicu-vuscan.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=326&cam=2&leg=2024,true,approved
dep-195-zoltan-miklos,Zoltán Miklós,zoltan-miklos,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.15 COVASNA,/photos/portraits/dep-195-zoltan-miklos.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=195&cam=2&leg=2024,true,approved
dep-330-zoltan-zakarias,Zoltán Zakarias,zoltan-zakarias,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.21 HARGHITA,/photos/portraits/dep-330-zoltan-zakarias.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=330&cam=2&leg=2024,true,approved
gov-alexandru-nazare,Alexandru Nazare,alexandru-nazare,PNL,PNL,Guvern,ministrul Finanțelor,/photos/portraits/gov-alexandru-nazare.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-finantelor1761052195,true,approved
gov-ambrozie-irineu-darau,Ambrozie-Irineu Darău,ambrozie-irineu-darau,USR,USR,Guvern,"ministrul Economiei, Digitalizării, Antreprenoriatului și Turismului",/photos/portraits/gov-ambrozie-irineu-darau.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-economiei-digitalizarii-antreprenoriatului-i-turismului,true,approved
gov-cseke-attila-zoltan,Cseke Attila-Zoltán,cseke-attila-zoltan,UDMR,UDMR,Guvern,"ministrul Dezvoltării, Lucrărilor Publice și Administrației, ministru interimar al Sănătății",/photos/portraits/gov-cseke-attila-zoltan.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-dezvoltarii-lucrarilor-publice-i-administratiei-ministru-interimar-al-sanatatii1777271301,true,approved
gov-demeter-andras-istvan,Demeter András István,demeter-andras-istvan,UDMR,UDMR,Guvern,ministrul Culturii,/photos/portraits/gov-demeter-andras-istvan.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-culturii1752487549,true,approved
gov-diana-anda-buzoianu,Diana-Anda Buzoianu,diana-anda-buzoianu,USR,USR,Guvern,"ministrul Mediului, Apelor și Pădurilor",/photos/portraits/gov-diana-anda-buzoianu.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-mediului-apelor-i-padurilor1760623890,true,approved
gov-dragos-nicolae-pislaru,Dragoș-Nicolae Pîslaru,dragos-nicolae-pislaru,USR,USR,Guvern,"ministrul Investițiilor și Proiectelor Europene, ministru interimar al Muncii, Familiei, Tineretului și Solidarității Sociale",/photos/portraits/gov-dragos-nicolae-pislaru.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-investitiilor-i-proiectelor-europene-ministru-interimar-al-muncii-familiei-tineretului-i-solidaritatii-sociale,true,approved
gov-ilie-bolojan,Ilie Bolojan,ilie-bolojan,PNL,PNL,Guvern,"prim-ministru, ministru interimar al Energiei",/photos/portraits/gov-ilie-bolojan.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/prim-ministru-ministru-interimar-al-energiei,true,approved
gov-marian-catalin-predoiu,Marian-Cătălin Predoiu,marian-catalin-predoiu,PNL,PNL,Guvern,"viceprim-ministru, ministrul Afacerilor Interne, ministru interimar al Justiției",/photos/portraits/gov-marian-catalin-predoiu.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/viceprim-ministru-ministrul-afacerilor-interne-ministru-interimar-al-justitiei,true,approved
gov-mihai-dimian,Mihai Dimian,mihai-dimian,USR,USR,Guvern,ministrul Educației și Cercetării,/photos/portraits/gov-mihai-dimian.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-educatiei-i-cercetarii1775470593,true,approved
gov-oana-clara-gheorghiu,Oana-Clara Gheorghiu,oana-clara-gheorghiu,NEAFILIATI,Neafiliati,Guvern,viceprim-ministru,/photos/portraits/gov-oana-clara-gheorghiu.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/viceprim-ministru1774428736,true,approved
gov-oana-silvia-toiu,Oana-Silvia Țoiu,oana-silvia-toiu,USR,USR,Guvern,ministrul Afacerilor Externe,/photos/portraits/gov-oana-silvia-toiu.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-afacerilor-externe1761640908,true,approved
gov-radu-dinel-miruta,Radu-Dinel Miruță,radu-dinel-miruta,USR,USR,Guvern,"viceprim-ministru, ministrul Apărării Naționale, ministru interimar al Transporturilor și Infrastructurii",/photos/portraits/gov-radu-dinel-miruta.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/viceprim-ministru-ministrul-apararii-nationale-ministru-interimar-al-transporturilor-i-infrastructurii,true,approved
gov-tanczos-barna,Tánczos Barna,tanczos-barna,UDMR,UDMR,Guvern,"viceprim-ministru, ministru interimar al Agriculturii și Dezvoltării Rurale",/photos/portraits/gov-tanczos-barna.jpg,https://gov.ro/ro/guvernul/cabinetul-de-ministri/viceprim-ministru-ministru-interimar-al-agriculturii-i-dezvoltarii-rurale,true,approved
